Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Carnegie,2,t,817500,S,C21,2017-06-24 00:00:00,10.1,3163,2,1,1,292,Glen Eira,-37.89431,145.05902,Southern Metropolitan,7822
Caroline Springs,5,h,1150000,SP,RW,2017-06-24 00:00:00,14.8,3023,5,5,4,688,Melton,-37.74281,144.72513,Western Metropolitan,7719
Carrum,3,u,590000,S,Mitchell,2017-06-24 00:00:00,31.2,3197,3,1,1,179,Kingston,-38.07483,145.13133,South-Eastern Metropolitan,1989
Caulfield North,3,h,1520000,PI,Marshall,2017-06-24 00:00:00,7.8,3161,3,2,2,426,Glen Eira,-37.86323,145.01428,Southern Metropolitan,6923
Caulfield South,4,h,1700000,VB,Gary,2017-06-24 00:00:00,8.7,3162,4,2,2,627,Glen Eira,-37.89918,145.01679,Southern Metropolitan,5051
Caulfield South,2,h,960000,S,RT,2017-06-24 00:00:00,8.7,3162,2,1,3,294,Glen Eira,-37.89542,145.02057,Southern Metropolitan,5051
Chelsea Heights,4,h,732000,S,Buxton,2017-06-24 00:00:00,27,3196,4,2,2,536,Kingston,-38.03526,145.13286,South-Eastern Metropolitan,2076
Cheltenham,3,h,800000,SP,Buxton,2017-06-24 00:00:00,17.9,3192,3,1,1,366,Kingston,-37.96877,145.07484,Southern Metropolitan,9758
Cheltenham,3,h,877000,S,Ray,2017-06-24 00:00:00,17.9,3192,3,1,2,533,Kingston,-37.96257,145.08252,Southern Metropolitan,9758
Cheltenham,4,h,1255000,S,Buxton,2017-06-24 00:00:00,17.9,3192,4,2,4,712,Kingston,-37.97145,145.06132,Southern Metropolitan,9758
Cheltenham,3,h,900000,S,Barry,2017-06-24 00:00:00,17.9,3192,3,1,2,537,Kingston,-37.96388,145.07807,Southern Metropolitan,9758
Cheltenham,3,h,1199000,S,C21,2017-06-24 00:00:00,17.9,3192,3,2,2,552,Kingston,-37.97069,145.05928,Southern Metropolitan,9758
Cheltenham,4,h,1500000,S,Buxton,2017-06-24 00:00:00,17.9,3192,4,2,3,724,Bayside,-37.97076,145.04186,Southern Metropolitan,9758
Clayton,3,u,780000,SP,Buxton,2017-06-24 00:00:00,16.7,3168,3,2,1,318,Monash,-37.91712,145.13625,South-Eastern Metropolitan,5837
Coburg,3,h,862500,S,Raine,2017-06-24 00:00:00,6.7,3058,3,1,2,490,Moreland,-37.73533,144.95303,Northern Metropolitan,11204
Coburg,4,h,1020000,PI,Ray,2017-06-24 00:00:00,6.7,3058,4,2,2,441,Moreland,-37.73572,144.97256,Northern Metropolitan,11204
Coburg,2,h,996000,S,Nelson,2017-06-24 00:00:00,6.7,3058,2,1,1,476,Moreland,-37.73883,144.95321,Northern Metropolitan,11204
Collingwood,2,h,1095000,SP,Nelson,2017-06-24 00:00:00,2,3066,2,1,0,151,Yarra,-37.79853,144.99256,Northern Metropolitan,4553
Craigieburn,5,h,680000,PI,YPA,2017-06-24 00:00:00,20.6,3064,5,3,2,646,Hume,-37.59902,144.92517,Northern Metropolitan,15510
Craigieburn,4,h,492000,S,Ray,2017-06-24 00:00:00,20.6,3064,4,2,2,479,Hume,-37.57005,144.91909,Northern Metropolitan,15510
Craigieburn,3,h,425000,S,Ray,2017-06-24 00:00:00,20.6,3064,3,2,2,263,Hume,-37.57307,144.92513,Northern Metropolitan,15510
Croydon,3,h,985500,S,McGrath,2017-06-24 00:00:00,23,3136,3,1,2,973,Maroondah,-37.78964,145.2829,Eastern Metropolitan,11925
Croydon,3,h,720000,VB,McGrath,2017-06-24 00:00:00,23,3136,3,2,2,815,Maroondah,-37.7969,145.29274,Eastern Metropolitan,11925
Croydon,4,h,860000,VB,McGrath,2017-06-24 00:00:00,23,3136,4,3,2,907,Maroondah,-37.79636,145.29351,Eastern Metropolitan,11925
Dallas,3,h,408500,S,Raine,2017-06-24 00:00:00,14,3047,3,1,2,584,Hume,-37.67159,144.94522,Northern Metropolitan,2246
Dallas,3,h,310000,S,Raine,2017-06-24 00:00:00,14,3047,3,1,1,595,Hume,-37.66648,144.93399,Northern Metropolitan,2246
Dandenong,3,h,620000,PI,McLennan,2017-06-24 00:00:00,24.7,3175,3,1,4,597,Greater Dandenong,-37.98265,145.22696,South-Eastern Metropolitan,10894
Deer Park,4,h,650000,S,YPA,2017-06-24 00:00:00,14.8,3023,4,2,2,709,Brimbank,-37.76336,144.7725,Western Metropolitan,6388
Deer Park,3,h,716000,S,Bells,2017-06-24 00:00:00,14.8,3023,3,1,2,693,Brimbank,-37.77371,144.76919,Western Metropolitan,6388
Deer Park,3,h,645000,S,FN,2017-06-24 00:00:00,14.8,3023,3,1,2,586,Brimbank,-37.7728,144.76941,Western Metropolitan,6388
Dingley Village,3,h,840000,S,Buxton,2017-06-24 00:00:00,22.2,3172,3,2,2,542,Kingston,-37.98536,145.13434,South-Eastern Metropolitan,3940
Dingley Village,3,h,801000,SP,Ray,2017-06-24 00:00:00,22.2,3172,3,2,1,526,Kingston,-37.98217,145.14061,South-Eastern Metropolitan,3940
Dingley Village,5,h,955000,S,Ray,2017-06-24 00:00:00,22.2,3172,5,3,2,619,Kingston,-37.97545,145.12054,South-Eastern Metropolitan,3940
Doncaster East,3,h,1255000,SA,Ray,2017-06-24 00:00:00,14.3,3109,3,2,2,348,Manningham,-37.79759,145.16422,Eastern Metropolitan,10999
Doncaster East,3,h,1369000,S,Philip,2017-06-24 00:00:00,14.3,3109,3,1,2,696,Manningham,-37.77973,145.16473,Eastern Metropolitan,10999
Donvale,3,h,902000,S,Hoskins,2017-06-24 00:00:00,16.1,3111,3,1,2,649,Manningham,-37.80274,145.17952,Eastern Metropolitan,4790
East Melbourne,2,u,885000,S,Woodards,2017-06-24 00:00:00,1.3,3002,2,1,1,1489,Melbourne,-37.81525,144.98678,Northern Metropolitan,3040
Eltham North,3,h,967500,S,Morrison,2017-06-24 00:00:00,18,3095,3,1,2,768,Nillumbik,-37.69031,145.14557,Eastern Metropolitan,2346
Eltham North,4,h,890000,PI,Buckingham,2017-06-24 00:00:00,18,3095,4,2,2,786,Nillumbik,-37.70257,145.14995,Eastern Metropolitan,2346
Elwood,3,h,1800000,VB,Gary,2017-06-24 00:00:00,7.2,3184,3,2,2,188,Port Phillip,-37.87818,144.98532,Southern Metropolitan,8989
Essendon,2,h,1200000,S,Nelson,2017-06-24 00:00:00,7.5,3040,2,1,2,470,Moonee Valley,-37.75225,144.90462,Western Metropolitan,9264
Essendon,2,u,720000,PI,Weda,2017-06-24 00:00:00,7.5,3040,2,2,2,1523,Moonee Valley,-37.74999,144.91447,Western Metropolitan,9264
Essendon,2,u,410000,VB,McDonald,2017-06-24 00:00:00,7.5,3040,2,1,1,0,Moonee Valley,-37.75122,144.91805,Western Metropolitan,9264
Essendon,3,u,930000,S,Brad,2017-06-24 00:00:00,7.5,3040,3,2,1,223,Moonee Valley,-37.74566,144.89346,Western Metropolitan,9264
Essendon,2,u,600000,S,Barry,2017-06-24 00:00:00,7.5,3040,2,1,1,132,Moonee Valley,-37.75344,144.92616,Western Metropolitan,9264
Essendon West,3,h,1390000,S,Nelson,2017-06-24 00:00:00,7.5,3040,3,1,2,793,Moonee Valley,-37.74944,144.88479,Western Metropolitan,588
Fawkner,2,h,761000,S,Ray,2017-06-24 00:00:00,13.1,3060,2,1,2,665,Moreland,-37.70673,144.97108,Northern Metropolitan,5070
Fawkner,3,h,650000,VB,Stockdale,2017-06-24 00:00:00,13.1,3060,3,1,4,616,Moreland,-37.71245,144.97059,Northern Metropolitan,5070
Fitzroy,2,u,700000,VB,Nelson,2017-06-24 00:00:00,2.1,3065,2,1,1,470,Yarra,-37.79723,144.97686,Northern Metropolitan,5825
Fitzroy North,2,h,1275000,SP,Nelson,2017-06-24 00:00:00,3.6,3068,2,1,0,153,Yarra,-37.78327,144.9791,Northern Metropolitan,6244
Fitzroy North,2,h,1680000,S,Nelson,2017-06-24 00:00:00,3.6,3068,2,1,1,185,Yarra,-37.7907,144.98163,Northern Metropolitan,6244
Flemington,4,h,1340000,SP,Nelson,2017-06-24 00:00:00,3.4,3031,4,2,1,302,Moonee Valley,-37.7845,144.93582,Northern Metropolitan,3593
Forest Hill,3,h,800000,VB,Noel,2017-06-24 00:00:00,15.4,3131,3,1,2,617,Whitehorse,-37.8318,145.17368,Eastern Metropolitan,4385
Frankston,3,h,545000,S,O'Brien,2017-06-24 00:00:00,38,3199,3,2,2,571,Frankston,-38.14444,145.16788,South-Eastern Metropolitan,17055
Frankston,3,h,570000,S,U,2017-06-24 00:00:00,38,3199,3,1,2,537,Frankston,-38.14264,145.14684,South-Eastern Metropolitan,17055
Frankston,5,h,715000,S,Eview,2017-06-24 00:00:00,38,3199,5,2,1,1424,Frankston,-38.13442,145.13548,South-Eastern Metropolitan,17055
Frankston South,3,h,860000,S,O'Brien,2017-06-24 00:00:00,38,3199,3,2,3,4780,Frankston,-38.18255,145.11986,South-Eastern Metropolitan,7566
Gladstone Park,3,h,653000,SP,Barry,2017-06-24 00:00:00,12.9,3043,3,1,2,618,Hume,-37.6953,144.89837,Western Metropolitan,3285
Glen Iris,5,h,2862000,S,Jellis,2017-06-24 00:00:00,7.3,3146,5,2,3,858,Boroondara,-37.85636,145.06405,Southern Metropolitan,10412
Glen Iris,5,h,2180000,SP,hockingstuart,2017-06-24 00:00:00,7.3,3146,5,3,2,595,Boroondara,-37.85775,145.07196,Southern Metropolitan,10412
Glen Iris,3,t,1610000,S,Fletchers,2017-06-24 00:00:00,7.3,3146,3,2,2,364,Boroondara,-37.84897,145.06804,Southern Metropolitan,10412
Glen Iris,4,h,2450000,S,Marshall,2017-06-24 00:00:00,7.3,3146,4,3,2,910,Boroondara,-37.86194,145.07256,Southern Metropolitan,10412
Glen Iris,4,h,2250000,VB,Jellis,2017-06-24 00:00:00,7.3,3146,4,1,2,1110,Stonnington,-37.85723,145.0547,Southern Metropolitan,10412
Glenroy,4,h,1100000,SP,Alexkarbon,2017-06-24 00:00:00,11.2,3046,4,2,2,1017,Moreland,-37.70705,144.91011,Northern Metropolitan,8870
Glenroy,3,h,512000,S,Stockdale,2017-06-24 00:00:00,11.2,3046,3,1,2,197,Moreland,-37.70489,144.91033,Northern Metropolitan,8870
Gowanbrae,4,h,820000,VB,Nelson,2017-06-24 00:00:00,12.9,3043,4,2,2,620,Moreland,-37.70377,144.90217,Western Metropolitan,1071
Greensborough,5,h,1050000,VB,Morrison,2017-06-24 00:00:00,16.1,3088,5,3,3,616,Banyule,-37.70557,145.10859,Northern Metropolitan,8524
Greensborough,3,h,1326000,S,Nelson,2017-06-24 00:00:00,16.1,3088,3,1,2,1020,Banyule,-37.70821,145.10405,Northern Metropolitan,8524
Greensborough,3,h,895000,S,Morrison,2017-06-24 00:00:00,16.1,3088,3,2,2,1036,Banyule,-37.69538,145.11543,Northern Metropolitan,8524
Greensborough,3,h,730000,S,Morrison,2017-06-24 00:00:00,16.1,3088,3,2,2,563,Nillumbik,-37.68995,145.09399,Northern Metropolitan,8524
Greensborough,5,h,880000,VB,Barry,2017-06-24 00:00:00,16.1,3088,4,3,2,789,Banyule,-37.69817,145.12852,Northern Metropolitan,8524
Greensborough,4,h,925000,SP,Nelson,2017-06-24 00:00:00,16.1,3088,4,2,2,1070,Banyule,-37.69999,145.1279,Northern Metropolitan,8524
Greenvale,3,h,770000,PI,YPA,2017-06-24 00:00:00,20.4,3059,3,2,2,775,Hume,-37.64385,144.89221,Northern Metropolitan,4864
Greenvale,4,h,715000,S,YPA,2017-06-24 00:00:00,20.4,3059,4,2,2,680,Hume,-37.61236,144.90753,Northern Metropolitan,4864
Greenvale,4,h,840500,S,YPA,2017-06-24 00:00:00,20.4,3059,4,2,2,494,Hume,-37.61424,144.88705,Northern Metropolitan,4864
Greenvale,4,h,810000,SP,Jason,2017-06-24 00:00:00,20.4,3059,4,2,3,990,Hume,-37.6579,144.90523,Northern Metropolitan,4864
Hampton,4,h,1600000,S,Charlton,2017-06-24 00:00:00,13.8,3188,4,2,3,633,Bayside,-37.94039,145.02234,Southern Metropolitan,5454
Hampton,3,h,1325000,VB,RT,2017-06-24 00:00:00,13.8,3188,3,1,2,400,Unavailable,-37.93434,145.00816,Southern Metropolitan,5454
Hampton,4,h,3150000,S,Marshall,2017-06-24 00:00:00,13.8,3188,4,2,2,743,Bayside,-37.94176,145.00931,Southern Metropolitan,5454
Hampton,2,t,1285000,S,Hodges,2017-06-24 00:00:00,13.8,3188,2,1,1,348,Bayside,-37.93557,145.00463,Southern Metropolitan,5454
Hampton,2,u,685000,SP,Buxton,2017-06-24 00:00:00,13.8,3188,2,1,0,0,Bayside,-37.9392,145.00095,Southern Metropolitan,5454
Hampton,2,u,878000,S,Marshall,2017-06-24 00:00:00,13.8,3188,2,1,1,128,Bayside,-37.9395,145.01344,Southern Metropolitan,5454
Hampton East,3,u,957000,S,Buxton,2017-06-24 00:00:00,13.8,3188,3,2,2,254,Bayside,-37.94313,145.03501,Southern Metropolitan,2356
Hawthorn,3,t,1236000,S,Marshall,2017-06-24 00:00:00,5.3,3122,3,2,2,159,Boroondara,-37.83179,145.04293,Southern Metropolitan,11308
Hawthorn,3,h,1750000,PI,Jellis,2017-06-24 00:00:00,5.3,3122,3,2,0,234,Boroondara,-37.82839,145.04086,Southern Metropolitan,11308
Hawthorn,4,h,2010000,PI,Marshall,2017-06-24 00:00:00,5.3,3122,4,3,3,451,Boroondara,-37.81633,145.02833,Southern Metropolitan,11308
Hawthorn,3,h,2370000,S,Jellis,2017-06-24 00:00:00,5.3,3122,3,2,1,362,Boroondara,-37.82866,145.04259,Southern Metropolitan,11308
Hawthorn,2,h,1480000,S,Marshall,2017-06-24 00:00:00,5.3,3122,0,0,0,241,Boroondara,-37.82679,145.03021,Southern Metropolitan,11308
Hawthorn,2,h,1682000,S,Jellis,2017-06-24 00:00:00,5.3,3122,2,1,1,264,Boroondara,-37.8285,145.04022,Southern Metropolitan,11308
Heidelberg,4,u,915000,S,Miles,2017-06-24 00:00:00,8.9,3084,4,2,2,419,Banyule,-37.7537,145.06341,Eastern Metropolitan,2890
Heidelberg,3,t,781000,S,Miles,2017-06-24 00:00:00,8.9,3084,3,2,2,137,Banyule,-37.74888,145.06593,Eastern Metropolitan,2890
Heidelberg West,2,h,875000,SP,Haughton,2017-06-24 00:00:00,8.8,3081,2,1,3,671,Banyule,-37.73902,145.04529,Eastern Metropolitan,2674
Highett,4,h,1300000,VB,Buxton,2017-06-24 00:00:00,16,3190,4,2,2,604,Bayside,-37.94783,145.03983,Southern Metropolitan,4794
Highett,4,h,1430000,S,Buxton,2017-06-24 00:00:00,16,3190,4,2,1,590,Bayside,-37.94549,145.03332,Southern Metropolitan,4794
Hillside,3,h,660000,S,Barry,2017-06-24 00:00:00,18,3037,3,2,2,666,Melton,-37.68381,144.73331,Western Metropolitan,5556
Hillside,3,h,480000,PI,Barry,2017-06-24 00:00:00,18,3037,3,2,1,320,Melton,-37.70338,144.74854,Western Metropolitan,5556
Ivanhoe,4,h,2380000,S,Jellis,2017-06-24 00:00:00,7.8,3079,4,2,2,778,Banyule,-37.76356,145.04135,Eastern Metropolitan,5549
Ivanhoe,3,h,1035000,S,Miles,2017-06-24 00:00:00,7.8,3079,3,1,2,585,Banyule,-37.75725,145.03744,Eastern Metropolitan,5549
Ivanhoe,3,t,975000,SP,Nelson,2017-06-24 00:00:00,7.8,3079,3,2,1,103,Banyule,-37.76676,145.04333,Eastern Metropolitan,5549
Jacana,3,h,556000,S,YPA,2017-06-24 00:00:00,14,3047,3,1,1,627,Hume,-37.68861,144.91065,Northern Metropolitan,851
Keilor,3,h,875000,SP,Brad,2017-06-24 00:00:00,14.5,3036,3,1,2,722,Brimbank,-37.72302,144.83434,Western Metropolitan,2339
Keilor Downs,4,h,670000,S,Prof.,2017-06-24 00:00:00,15.5,3038,4,2,2,713,Brimbank,-37.72305,144.81074,Western Metropolitan,3656
Keilor Downs,3,h,575000,SP,Brad,2017-06-24 00:00:00,15.5,3038,3,1,1,307,Brimbank,-37.72545,144.80397,Western Metropolitan,3656
Kensington,3,h,1250000,S,Nelson,2017-06-24 00:00:00,3.4,3031,3,1,2,340,Melbourne,-37.79436,144.92158,Northern Metropolitan,5263
Kensington,1,u,395000,SP,Edward,2017-06-24 00:00:00,3.4,3031,1,1,1,2592,Melbourne,-37.79609,144.92608,Northern Metropolitan,5263
Kensington,2,h,840500,S,Rendina,2017-06-24 00:00:00,3.4,3031,2,1,0,107,Melbourne,-37.79025,144.92798,Northern Metropolitan,5263
Kew,3,h,1995000,S,Nelson,2017-06-24 00:00:00,5.4,3101,3,1,4,482,Boroondara,-37.80119,145.0511,Southern Metropolitan,10331
Kew,2,u,600000,S,Nelson,2017-06-24 00:00:00,5.4,3101,2,1,1,847,Boroondara,-37.80798,145.02347,Southern Metropolitan,10331
Kew,2,u,797000,S,Jellis,2017-06-24 00:00:00,5.4,3101,2,1,2,964,Boroondara,-37.80222,145.03501,Southern Metropolitan,10331
Kew,3,h,3001000,S,Woodards,2017-06-24 00:00:00,5.4,3101,3,1,3,784,Boroondara,-37.80978,145.02185,Southern Metropolitan,10331
Keysborough,3,h,752000,PI,Buxton,2017-06-24 00:00:00,25.2,3173,3,2,2,552,Greater Dandenong,-37.99013,145.17912,South-Eastern Metropolitan,8459
Lalor,3,h,705500,S,Harcourts,2017-06-24 00:00:00,16.3,3075,3,1,4,670,Whittlesea,-37.67328,145.02918,Northern Metropolitan,8279
Lalor,2,h,685000,S,Love,2017-06-24 00:00:00,16.3,3075,2,1,2,766,Whittlesea,-37.66986,145.02048,Northern Metropolitan,8279
Lalor,3,h,560000,S,Harcourts,2017-06-24 00:00:00,16.3,3075,3,1,1,364,Whittlesea,-37.67122,145.01487,Northern Metropolitan,8279
Lalor,2,h,511500,SP,Harcourts,2017-06-24 00:00:00,16.3,3075,2,1,2,416,Whittlesea,-37.67096,145.02445,Northern Metropolitan,8279
Maidstone,3,t,810000,S,Biggin,2017-06-24 00:00:00,6.4,3012,3,2,2,209,Maribyrnong,-37.78707,144.87608,Western Metropolitan,3873
Malvern East,3,h,1275000,S,Tim,2017-06-24 00:00:00,8.4,3145,3,2,2,161,Stonnington,-37.86779,145.04482,Southern Metropolitan,8801
Malvern East,3,h,1690000,SP,Marshall,2017-06-24 00:00:00,8.4,3145,3,1,2,706,Stonnington,-37.88066,145.06605,Southern Metropolitan,8801
Malvern East,4,h,3600000,S,Marshall,2017-06-24 00:00:00,8.4,3145,4,3,2,552,Stonnington,-37.87421,145.04958,Southern Metropolitan,8801
Maribyrnong,3,t,815000,S,Edward,2017-06-24 00:00:00,4.3,3032,3,2,2,198,Maribyrnong,-37.78667,144.88834,Western Metropolitan,4918
Maribyrnong,2,h,920000,VB,Biggin,2017-06-24 00:00:00,4.3,3032,2,1,1,575,Maribyrnong,-37.78446,144.88781,Western Metropolitan,4918
Meadow Heights,3,h,467000,S,Raine,2017-06-24 00:00:00,17.4,3048,3,1,1,565,Hume,-37.65702,144.92447,Northern Metropolitan,4704
Melton,4,h,405000,S,hockingstuart,2017-06-24 00:00:00,31.7,3337,4,2,2,590,Melton,-37.67815,144.58355,Western Victoria,3600
Melton South,3,h,420000,S,hockingstuart,2017-06-24 00:00:00,29.8,3338,3,2,2,599,Melton,-37.69575,144.57894,Western Victoria,4718
Melton South,3,h,465000,S,Reliance,2017-06-24 00:00:00,29.8,3338,3,1,2,615,Melton,-37.7024,144.57153,Western Victoria,4718
Mill Park,4,h,625000,S,Ray,2017-06-24 00:00:00,17.9,3082,4,2,2,628,Whittlesea,-37.67647,145.06452,Northern Metropolitan,10529
Mill Park,2,h,428000,S,Ray,2017-06-24 00:00:00,17.9,3082,2,1,1,389,Whittlesea,-37.65623,145.07431,Northern Metropolitan,10529
Mill Park,4,h,722500,S,Ray,2017-06-24 00:00:00,17.9,3082,4,2,2,643,Whittlesea,-37.65959,145.08302,Northern Metropolitan,10529
Mill Park,2,h,421000,S,Ray,2017-06-24 00:00:00,17.9,3082,2,1,1,257,Whittlesea,-37.65636,145.03997,Northern Metropolitan,10529
Mitcham,2,h,890000,S,Ray,2017-06-24 00:00:00,17.2,3132,2,2,1,370,Whitehorse,-37.82047,145.19421,Eastern Metropolitan,6871
Mitcham,3,h,960000,VB,Noel,2017-06-24 00:00:00,17.2,3132,3,1,0,781,Whitehorse,-37.8105,145.20106,Eastern Metropolitan,6871
Montmorency,3,h,755000,S,Buckingham,2017-06-24 00:00:00,16.2,3094,3,1,2,848,Banyule,-37.71287,145.132,Eastern Metropolitan,3891
Moonee Ponds,1,u,286000,PI,Nelson,2017-06-24 00:00:00,6.2,3039,1,1,1,114,Moonee Valley,-37.76911,144.92472,Western Metropolitan,6232
Moonee Ponds,3,h,1375000,S,Brad,2017-06-24 00:00:00,6.2,3039,3,1,1,449,Moonee Valley,-37.77106,144.91162,Western Metropolitan,6232
Moorabbin,3,h,1401500,S,Buxton,2017-06-24 00:00:00,14.3,3189,3,2,4,867,Kingston,-37.94107,145.04217,Southern Metropolitan,2555
Mordialloc,4,h,920000,S,O'Brien,2017-06-24 00:00:00,21.5,3195,4,2,2,413,Kingston,-37.99906,145.09386,South-Eastern Metropolitan,3650
Mordialloc,2,h,1110000,S,Ray,2017-06-24 00:00:00,21.5,3195,2,1,1,709,Kingston,-38.00051,145.09315,South-Eastern Metropolitan,3650
Mount Evelyn,3,h,620000,VB,Max,2017-06-24 00:00:00,31.6,3796,3,1,4,2385,Yarra Ranges,-37.79977,145.37222,Eastern Victoria,3532
Mount Waverley,3,h,1200000,VB,McGrath,2017-06-24 00:00:00,14.2,3149,3,1,4,807,Monash,-37.86788,145.12121,Eastern Metropolitan,13366
Mount Waverley,4,h,1387000,S,Ray,2017-06-24 00:00:00,14.2,3149,4,2,4,691,Monash,-37.86827,145.1452,Eastern Metropolitan,13366
Mount Waverley,4,t,970000,SP,Buxton,2017-06-24 00:00:00,14.2,3149,4,2,2,196,Monash,-37.89456,145.11388,Eastern Metropolitan,13366
Mount Waverley,3,u,870000,S,Buxton,2017-06-24 00:00:00,14.2,3149,3,2,2,264,Monash,-37.89251,145.11121,Eastern Metropolitan,13366
Mount Waverley,3,h,1250000,S,Ray,2017-06-24 00:00:00,14.2,3149,3,1,1,722,Monash,-37.88849,145.12795,Eastern Metropolitan,13366
Mulgrave,3,h,865000,S,Win,2017-06-24 00:00:00,18.8,3170,3,1,2,739,Monash,-37.92769,145.16792,South-Eastern Metropolitan,7113
Murrumbeena,3,h,1410000,S,Woodards,2017-06-24 00:00:00,10.1,3163,3,1,1,579,Glen Eira,-37.90353,145.07006,Southern Metropolitan,4442
Murrumbeena,3,u,1220500,S,Ray,2017-06-24 00:00:00,10.1,3163,3,2,2,462,Glen Eira,-37.89767,145.07332,Southern Metropolitan,4442
Murrumbeena,1,u,357000,S,Gary,2017-06-24 00:00:00,10.1,3163,1,1,1,1382,Glen Eira,-37.89792,145.06516,Southern Metropolitan,4442
Murrumbeena,4,h,1920000,S,Marshall,2017-06-24 00:00:00,10.1,3163,4,1,2,718,Glen Eira,-37.8888,145.07271,Southern Metropolitan,4442
Narre Warren,3,h,597500,SP,Ray,2017-06-24 00:00:00,34.1,3805,3,1,2,810,Casey,-38.0312,145.30703,South-Eastern Metropolitan,9376
Newport,3,h,1250000,S,Greg,2017-06-24 00:00:00,6.2,3015,3,1,1,343,Hobsons Bay,-37.84502,144.88612,Western Metropolitan,5498
Newport,3,h,1230000,S,Williams,2017-06-24 00:00:00,6.2,3015,3,1,1,396,Hobsons Bay,-37.8363,144.87588,Western Metropolitan,5498
Newport,3,h,1220000,SP,Hunter,2017-06-24 00:00:00,6.2,3015,3,1,2,492,Hobsons Bay,-37.83529,144.87893,Western Metropolitan,5498
Niddrie,4,h,1315000,S,Barry,2017-06-24 00:00:00,10.4,3042,4,2,2,650,Moonee Valley,-37.74549,144.88666,Western Metropolitan,2291
Noble Park,3,h,660000,S,Leyton,2017-06-24 00:00:00,22.7,3174,3,1,2,550,Greater Dandenong,-37.98298,145.17932,South-Eastern Metropolitan,11806
North Melbourne,2,u,570000,VB,Alexkarbon,2017-06-24 00:00:00,1.8,3051,2,2,1,1223,Melbourne,-37.8006,144.95419,Northern Metropolitan,6821
North Melbourne,2,u,850000,VB,W.B.,2017-06-24 00:00:00,1.8,3051,2,3,1,1223,Melbourne,-37.8006,144.95419,Northern Metropolitan,6821
North Warrandyte,5,h,1550000,VB,Jellis,2017-06-24 00:00:00,21.1,3113,5,3,4,4221,Nillumbik,-37.73371,145.24045,Eastern Metropolitan,1058
Northcote,3,h,1000000,VB,Nelson,2017-06-24 00:00:00,5.3,3070,3,1,1,188,Darebin,-37.76592,144.99265,Northern Metropolitan,11364
Northcote,3,h,1240000,S,Nelson,2017-06-24 00:00:00,5.3,3070,3,1,1,247,Darebin,-37.77747,144.99587,Northern Metropolitan,11364
Northcote,3,h,1590000,S,Jellis,2017-06-24 00:00:00,5.3,3070,3,1,1,563,Darebin,-37.76557,145.01052,Northern Metropolitan,11364
Northcote,3,h,1275000,VB,Jellis,2017-06-24 00:00:00,5.3,3070,3,1,0,245,Darebin,-37.78167,145.01316,Northern Metropolitan,11364
Northcote,3,h,1350000,VB,Nelson,2017-06-24 00:00:00,5.3,3070,3,1,0,271,Darebin,-37.7754,145.00229,Northern Metropolitan,11364
Nunawading,4,h,1075000,PI,Ray,2017-06-24 00:00:00,15.4,3131,4,2,2,697,Whitehorse,-37.80864,145.17161,Eastern Metropolitan,4973
Oak Park,3,h,821000,S,Stockdale,2017-06-24 00:00:00,11.2,3046,3,1,1,656,Moreland,-37.71467,144.92304,Northern Metropolitan,2651
Oak Park,4,h,1071888,SP,Rendina,2017-06-24 00:00:00,11.2,3046,4,2,4,553,Moreland,-37.71328,144.90585,Northern Metropolitan,2651
Oak Park,2,t,560000,SP,Eview,2017-06-24 00:00:00,11.2,3046,2,1,1,132,Moreland,-37.72048,144.91323,Northern Metropolitan,2651
Oakleigh,5,h,1750000,S,HAR,2017-06-24 00:00:00,12.3,3166,5,2,2,546,Monash,-37.90465,145.08894,Southern Metropolitan,3224
Oakleigh East,3,h,1210000,S,Buxton,2017-06-24 00:00:00,12.3,3166,3,1,2,700,Monash,-37.9125,145.11844,Southern Metropolitan,2547
Oakleigh South,4,h,1500000,S,Buxton,2017-06-24 00:00:00,15.5,3167,4,2,2,597,Monash,-37.91753,145.08524,South-Eastern Metropolitan,3692
Oakleigh South,4,h,1215000,S,Buxton,2017-06-24 00:00:00,15.5,3167,4,2,4,619,Monash,-37.92542,145.10622,South-Eastern Metropolitan,3692
Oakleigh South,3,h,1265000,S,HAR,2017-06-24 00:00:00,15.5,3167,3,1,1,743,Monash,-37.91282,145.10376,South-Eastern Metropolitan,3692
Oakleigh South,4,h,1050000,S,Buxton,2017-06-24 00:00:00,15.5,3167,4,2,2,624,Monash,-37.91489,145.08441,South-Eastern Metropolitan,3692
Ormond,2,h,790000,S,Gary,2017-06-24 00:00:00,11.4,3204,2,1,2,253,Glen Eira,-37.90173,145.04466,Southern Metropolitan,3578
Pakenham,4,h,410500,S,C21,2017-06-24 00:00:00,47.3,3810,4,2,2,425,Cardinia,-38.07474,145.45376,Eastern Victoria,17384
